Year,Country,Decile,Avg Wage (Local currency),Avg Wage (2017 PPP $),Avg Wage (U.S. dollars),GDP (Constant 2017 $),Labour Income (% GDP),Labour Force Participation Rate (%),Share of income (Deciles),Min Wage (Local currency),Min Wage (2017 PPP $),Min Wage (U.S. dollars),Population,Total of income (deciles),Average of income (deciles)
2004.0,Jamaica,8.0,,,,13954619801.0,,65.25,13.1265,,,,,1831753168.1782649,
2004.0,Jamaica,9.0,,,,13954619801.0,,65.25,17.6275,,,,,2459850605.421275,
2004.0,Jamaica,10.0,,,,13954619801.0,,65.25,39.3661,,,,,5493389585.481462,
2004.0,Japan,1.0,,,,4154160000000.0,,60.42,0.736,,,,,30574617600.0,
2004.0,Japan,2.0,,,,4154160000000.0,,60.42,2.1814,,,,,90618846240.0,
2004.0,Japan,3.0,,,,4154160000000.0,,60.42,3.2757,,,,,136077819120.0,
2004.0,Japan,4.0,,,,4154160000000.0,,60.42,5.062,,,,,210283579200.00003,
2004.0,Japan,5.0,,,,4154160000000.0,,60.42,6.8898,,,,,286213315680.0,
2004.0,Japan,6.0,,,,4154160000000.0,,60.42,8.8257,,,,,366633699119.99994,
2004.0,Japan,7.0,,,,4154160000000.0,,60.42,11.2062,,,,,465523477920.00006,
2004.0,Japan,8.0,,,,4154160000000.0,,60.42,14.0116,,,,,582064282560.0,
2004.0,Japan,9.0,,,,4154160000000.0,,60.42,18.0436,,,,,749560013760.0,
2004.0,Japan,10.0,,,,4154160000000.0,,60.42,29.768,,,,,1236610348800.0,
2004.0,Jordan,1.0,,,,23146833880.0,,37.849,3.4703,,,,,803264576.13764,
2004.0,Jordan,2.0,,,,23146833880.0,,37.849,5.4979,,,,,1272589779.8885198,
2004.0,Jordan,3.0,,,,23146833880.0,,37.849,6.6125,,,,,1530584390.315,
2004.0,Jordan,4.0,,,,23146833880.0,,37.849,7.5424,,,,,1745826798.5651197,
2004.0,Jordan,5.0,,,,23146833880.0,,37.849,8.4951,,,,,1966346684.9398804,
2004.0,Jordan,6.0,,,,23146833880.0,,37.849,9.5372,,,,,2207559840.80336,
2004.0,Jordan,7.0,,,,23146833880.0,,37.849,10.636,,,,,2461897251.4768,
2004.0,Jordan,8.0,,,,23146833880.0,,37.849,11.4218,,,,,2643785072.1058397,
2004.0,Jordan,9.0,,,,23146833880.0,,37.849,13.4118,,,,,3104407066.3178396,
2004.0,Jordan,10.0,,,,23146833880.0,,37.849,23.3749,,,,,5410549272.61612,
2004.0,Kazakhstan,1.0,,,,98798721941.0,,69.86,1.8874,,,,,1864727077.914434,
2004.0,Kazakhstan,2.0,,,,98798721941.0,,69.86,3.5656,,,,,3522767229.528296,
2004.0,Kazakhstan,3.0,,,,98798721941.0,,69.86,4.7249,,,,,4668140812.990309,
2004.0,Kazakhstan,4.0,,,,98798721941.0,,69.86,5.7819,,,,,5712443303.906679,
2004.0,Kazakhstan,5.0,,,,98798721941.0,,69.86,6.827,,,,,6744988746.912069,
2004.0,Kazakhstan,6.0,,,,98798721941.0,,69.86,8.0191,,,,,7922768311.170731,
2004.0,Kazakhstan,7.0,,,,98798721941.0,,69.86,9.5515,,,,,9436759926.194614,
2004.0,Kazakhstan,8.0,,,,98798721941.0,,69.86,11.6523,,,,,11512323476.731144,
2004.0,Kazakhstan,9.0,,,,98798721941.0,,69.86,15.4504,,,,,15264797734.772264,
2004.0,Kazakhstan,10.0,,,,98798721941.0,,69.86,32.54,,,,,32149104119.6014,
2004.0,Kenya,1.0,,,,41352537463.0,,72.994,0.2463,,,,,101851299.771369,
2004.0,Kenya,2.0,,,,41352537463.0,,72.994,0.5536,,,,,228927647.395168,
2004.0,Kenya,3.0,,,,41352537463.0,,72.994,0.8745,,,,,361627940.11393505,
2004.0,Kenya,4.0,,,,41352537463.0,,72.994,1.3135,,,,,543165579.576505,
2004.0,Kenya,5.0,,,,41352537463.0,,72.994,1.9438,,,,,803810623.205794,
2004.0,Kenya,6.0,,,,41352537463.0,,72.994,2.9933,,,,,1237805503.8799791,
2004.0,Kenya,7.0,,,,41352537463.0,,72.994,4.8296,,,,,1997162149.313048,
2004.0,Kenya,8.0,,,,41352537463.0,,72.994,8.4349,,,,,3488045182.466587,
2004.0,Kenya,9.0,,,,41352537463.0,,72.994,16.4513,,,,,6803029995.650518,
2004.0,Kenya,10.0,,,,41352537463.0,,72.994,62.3594,,,,,25787194246.702023,
2004.0,Latvia,1.0,,,,21284802095.0,,57.4,1.9096,,,,,406454580.80612,
2004.0,Latvia,2.0,,,,21284802095.0,,57.4,3.4578,,,,,735985886.8409101,
2004.0,Latvia,3.0,,,,21284802095.0,,57.4,4.4401,,,,,945066497.8200951,
2004.0,Latvia,4.0,,,,21284802095.0,,57.4,5.5005,,,,,1170770539.235475,
2004.0,Latvia,5.0,,,,21284802095.0,,57.4,6.7358,,,,,1433701699.51501,
2004.0,Latvia,6.0,,,,21284802095.0,,57.4,8.2182,,,,,1749227605.7712898,
2004.0,Latvia,7.0,,,,21284802095.0,,57.4,9.9986,,,,,2128182222.27067,
2004.0,Latvia,8.0,,,,21284802095.0,,57.4,11.892,,,,,2531188665.1374,
2004.0,Latvia,9.0,,,,21284802095.0,,57.4,15.4202,,,,,3282159052.65319,
2004.0,Latvia,10.0,,,,21284802095.0,,57.4,32.4274,,,,,6902107914.55403,
2004.0,Lebanon,1.0,,,,30510478933.0,,44.02,1.6652,,,,,508060495.192316,
2004.0,Lebanon,2.0,,,,30510478933.0,,44.02,3.163,,,,,965046448.65079,
2004.0,Lebanon,3.0,,,,30510478933.0,,44.02,4.4979,,,,,1372330831.927407,
2004.0,Lebanon,4.0,,,,30510478933.0,,44.02,5.6811,,,,,1733330818.662663,
2004.0,Lebanon,5.0,,,,30510478933.0,,44.02,6.9862,,,,,2131523079.2172463,
2004.0,Lebanon,6.0,,,,30510478933.0,,44.02,8.4756,,,,,2585946152.445348,
2004.0,Lebanon,7.0,,,,30510478933.0,,44.02,10.3684,,,,,3163448497.689172,
2004.0,Lebanon,8.0,,,,30510478933.0,,44.02,12.7545,,,,,3891459035.509485,
2004.0,Lebanon,9.0,,,,30510478933.0,,44.02,16.8096,,,,,5128689466.721568,
2004.0,Lebanon,10.0,,,,30510478933.0,,44.02,29.5985,,,,,9030644106.984005,
2004.0,Lesotho,1.0,,,,1612096000.0,,70.301,0.6086,,,,,9811216.256000001,
2004.0,Lesotho,2.0,,,,1612096000.0,,70.301,1.5002,,,,,24184664.191999998,
2004.0,Lesotho,3.0,,,,1612096000.0,,70.301,2.2697,,,,,36589742.912,
2004.0,Lesotho,4.0,,,,1612096000.0,,70.301,3.2439,,,,,52294782.144,
2004.0,Lesotho,5.0,,,,1612096000.0,,70.301,4.659,,,,,75107552.64,
2004.0,Lesotho,6.0,,,,1612096000.0,,70.301,5.9672,,,,,96196992.51200001,
2004.0,Lesotho,7.0,,,,1612096000.0,,70.301,6.8252,,,,,110028776.19199999,
2004.0,Lesotho,8.0,,,,1612096000.0,,70.301,9.5165,,,,,153415115.84,
2004.0,Lesotho,9.0,,,,1612096000.0,,70.301,18.1813,,,,,293100010.048,
2004.0,Lesotho,10.0,,,,1612096000.0,,70.301,47.2283,,,,,761365535.168,
2004.0,Liberia,1.0,,,,1692081112.0,,77.19,0.0186,,,,,314727.086832,
2004.0,Liberia,2.0,,,,1692081112.0,,77.19,0.0665,,,,,1125233.93948,
2004.0,Liberia,3.0,,,,1692081112.0,,77.19,0.1616,,,,,2734403.076992,
2004.0,Liberia,4.0,,,,1692081112.0,,77.19,0.2815,,,,,4763208.330279999,
2004.0,Liberia,5.0,,,,1692081112.0,,77.19,0.4749,,,,,8035693.2008879995,
2004.0,Liberia,6.0,,,,1692081112.0,,77.19,0.7574,,,,,12815822.342288,
2004.0,Liberia,7.0,,,,1692081112.0,,77.19,1.2573,,,,,21274535.821176,
2004.0,Liberia,8.0,,,,1692081112.0,,77.19,2.4626,,,,,41669189.464112006,
2004.0,Liberia,9.0,,,,1692081112.0,,77.19,8.578,,,,,145146717.78735998,
2004.0,Liberia,10.0,,,,1692081112.0,,77.19,85.9416,,,,,1454201580.950592,
2004.0,Lithuania,1.0,,,,30120407999.0,,57.15,1.5746,,,,,474275944.352254,
2004.0,Lithuania,2.0,,,,30120407999.0,,57.15,3.5401,,,,,1066292563.5725988,
2004.0,Lithuania,3.0,,,,30120407999.0,,57.15,4.5475,,,,,1369725553.754525,
2004.0,Lithuania,4.0,,,,30120407999.0,,57.15,5.6664,,,,,1706742798.8553362,
2004.0,Lithuania,5.0,,,,30120407999.0,,57.15,6.9372,,,,,2089512943.706628,
2004.0,Lithuania,6.0,,,,30120407999.0,,57.15,8.6068,,,,,2592403275.657932,
2004.0,Lithuania,7.0,,,,30120407999.0,,57.15,10.4324,,,,,3142281444.087676,
2004.0,Lithuania,8.0,,,,30120407999.0,,57.15,12.511,,,,,3768364244.75489,
2004.0,Lithuania,9.0,,,,30120407999.0,,57.15,16.1408,,,,,4861674814.302592,
2004.0,Lithuania,10.0,,,,30120407999.0,,57.15,30.0432,,,,,9049134415.955566,
2004.0,Luxembourg,1.0,,,,45943524157.0,,55.0,2.1227,,,,,975243187.2806389,
2004.0,Luxembourg,2.0,,,,45943524157.0,,55.0,3.8093,,,,,1750126665.7126012,
2004.0,Luxembourg,3.0,,,,45943524157.0,,55.0,4.7273,,,,,2171888217.4738607,
2004.0,Luxembourg,4.0,,,,45943524157.0,,55.0,5.7774,,,,,2654341164.6465178,
2004.0,Luxembourg,5.0,,,,45943524157.0,,55.0,7.0109,,,,,3221054535.123113,
2004.0,Luxembourg,6.0,,,,45943524157.0,,55.0,8.5475,,,,,3927022727.319575,
2004.0,Luxembourg,7.0,,,,45943524157.0,,55.0,10.168,,,,,4671537536.28376,
2004.0,Luxembourg,8.0,,,,45943524157.0,,55.0,12.1971,,,,,5603777584.953447,
2004.0,Luxembourg,9.0,,,,45943524157.0,,55.0,15.7407,,,,,7231832306.980899,
2004.0,Luxembourg,10.0,,,,45943524157.0,,55.0,29.8991,,,,,13736700231.225588,
2004.0,Madagascar,1.0,,,,8247912260.0,,86.658,0.1878,,,,,15489579.22428,
2004.0,Madagascar,2.0,,,,8247912260.0,,86.658,0.3592,,,,,29626500.837920003,
2004.0,Madagascar,3.0,,,,8247912260.0,,86.658,0.4722,,,,,38946641.69172,
2004.0,Madagascar,4.0,,,,8247912260.0,,86.658,0.7946,,,,,65537910.81796,
2004.0,Madagascar,5.0,,,,8247912260.0,,86.658,1.8837,,,,,155365923.24162,
2004.0,Madagascar,6.0,,,,8247912260.0,,86.658,3.9353,,,,,324580091.16778,
2004.0,Madagascar,7.0,,,,8247912260.0,,86.658,6.507,,,,,536691650.75820005,
2004.0,Madagascar,8.0,,,,8247912260.0,,86.658,9.1623,,,,,755698464.99798,
2004.0,Madagascar,9.0,,,,8247912260.0,,86.658,14.4799,,,,,1194289447.33574,
2004.0,Madagascar,10.0,,,,8247912260.0,,86.658,62.2179,,,,,5131677802.014541,
2004.0,Malaysia,1.0,,,,177437000000.0,,60.888,0.942,,,,,1671456540.0,
2004.0,Malaysia,2.0,,,,177437000000.0,,60.888,2.2091,,,,,3919760767.0,
2004.0,Malaysia,3.0,,,,177437000000.0,,60.888,3.4796,,,,,6174097852.0,
2004.0,Malaysia,4.0,,,,177437000000.0,,60.888,4.9322,,,,,8751547714.0,
2004.0,Malaysia,5.0,,,,177437000000.0,,60.888,6.5698,,,,,11657256025.999998,
2004.0,Malaysia,6.0,,,,177437000000.0,,60.888,8.4626,,,,,15015783562.000002,
2004.0,Malaysia,7.0,,,,177437000000.0,,60.888,11.0389,,,,,19587092993.0,
2004.0,Malaysia,8.0,,,,177437000000.0,,60.888,14.0976,,,,,25014358512.0,
2004.0,Malaysia,9.0,,,,177437000000.0,,60.888,18.5484,,,,,32911724508.0,
2004.0,Malaysia,10.0,,,,177437000000.0,,60.888,29.7198,,,,,52733921526.0,
2004.0,Maldives,1.0,,,,2424183785.0,,53.603,0.92,,,,,22302490.822,
2004.0,Maldives,2.0,,,,2424183785.0,,53.603,2.5321,,,,,61382757.61998499,
2004.0,Maldives,3.0,,,,2424183785.0,,53.603,4.3018,,,,,104283538.06313,
2004.0,Maldives,4.0,,,,2424183785.0,,53.603,5.8057,,,,,140740838.005745,
2004.0,Maldives,5.0,,,,2424183785.0,,53.603,7.2398,,,,,175506057.66643,
2004.0,Maldives,6.0,,,,2424183785.0,,53.603,8.7624,,,,,212416679.97684,
2004.0,Maldives,7.0,,,,2424183785.0,,53.603,10.3734,,,,,251470280.75319,
2004.0,Maldives,8.0,,,,2424183785.0,,53.603,12.6437,,,,,306506525.22404504,
2004.0,Maldives,9.0,,,,2424183785.0,,53.603,16.6152,,,,,402782984.2453201,
2004.0,Maldives,10.0,,,,2424183785.0,,53.603,30.8059,,,,,746791632.6233151,
2004.0,Mali,1.0,,,,8249623227.0,,70.286,0.369,,,,,30441109.70763,
2004.0,Mali,2.0,,,,8249623227.0,,70.286,0.8973,,,,,74023869.215871,
2004.0,Mali,3.0,,,,8249623227.0,,70.286,1.3568,,,,,111930887.943936,
2004.0,Mali,4.0,,,,8249623227.0,,70.286,1.8695,,,,,154226706.228765,
2004.0,Mali,5.0,,,,8249623227.0,,70.286,2.4918,,,,,205564111.570386,
2004.0,Mali,6.0,,,,8249623227.0,,70.286,3.2426,,,,,267502282.75870198,
2004.0,Mali,7.0,,,,8249623227.0,,70.286,4.3904,,,,,362191458.158208,
2004.0,Mali,8.0,,,,8249623227.0,,70.286,6.8589,,,,,565833407.516703,
2004.0,Mali,9.0,,,,8249623227.0,,70.286,12.8553,,,,,1060513814.700531,
2004.0,Mali,10.0,,,,8249623227.0,,70.286,65.6684,,,,,5417395579.199268,
2004.0,Malta,1.0,,,,7083435038.0,,47.823,3.8339,,,,,271571815.921882,
2004.0,Malta,2.0,,,,7083435038.0,,47.823,6.0486,,,,,428448651.708468,
2004.0,Malta,3.0,,,,7083435038.0,,47.823,6.9458,,,,,492001230.869404,
2004.0,Malta,4.0,,,,7083435038.0,,47.823,7.7286,,,,,547450360.346868,
2004.0,Malta,5.0,,,,7083435038.0,,47.823,8.5489,,,,,605555777.9635819,
2004.0,Malta,6.0,,,,7083435038.0,,47.823,9.5182,,,,,674215513.786916,
2004.0,Malta,7.0,,,,7083435038.0,,47.823,10.6355,,,,,753358733.46649,
2004.0,Malta,8.0,,,,7083435038.0,,47.823,11.884,,,,,841795419.91592,
2004.0,Malta,9.0,,,,7083435038.0,,47.823,13.6653,,,,,967972648.2478139,
2004.0,Malta,10.0,,,,7083435038.0,,47.823,21.1913,,,,,1501071969.2076938,
2004.0,Mauritania,1.0,,,,3840183882.0,,45.181,0.5464,,,,,20982764.731248,
2004.0,Mauritania,2.0,,,,3840183882.0,,45.181,1.4248,,,,,54714939.950736,
2004.0,Mauritania,3.0,,,,3840183882.0,,45.181,2.284,,,,,87709799.86488,
2004.0,Mauritania,4.0,,,,3840183882.0,,45.181,3.193,,,,,122617071.35226,
2004.0,Mauritania,5.0,,,,3840183882.0,,45.181,4.319,,,,,165857541.86358,
2004.0,Mauritania,6.0,,,,3840183882.0,,45.181,5.6619,,,,,217427371.214958,
2004.0,Mauritania,7.0,,,,3840183882.0,,45.181,7.3994,,,,,284150566.164708,
2004.0,Mauritania,8.0,,,,3840183882.0,,45.181,10.045,,,,,385746470.9469,
2004.0,Mauritania,9.0,,,,3840183882.0,,45.181,16.2016,,,,,622171231.826112,
2004.0,Mauritania,10.0,,,,3840183882.0,,45.181,48.9251,,,,,1878813804.4523818,
2004.0,Mauritius,1.0,,,,7811480809.0,,58.275,1.967,,,,,153651827.51303,
2004.0,Mauritius,2.0,,,,7811480809.0,,58.275,3.538,,,,,276370191.0224199,
2004.0,Mauritius,3.0,,,,7811480809.0,,58.275,4.7349,,,,,369865804.825341,
2004.0,Mauritius,4.0,,,,7811480809.0,,58.275,5.8534,,,,,457237217.674006,
2004.0,Mauritius,5.0,,,,7811480809.0,,58.275,7.0372,,,,,549709527.4909481,
2004.0,Mauritius,6.0,,,,7811480809.0,,58.275,8.2658,,,,,645681380.710322,
2004.0,Mauritius,7.0,,,,7811480809.0,,58.275,9.6499,,,,,753800086.5876911,
2004.0,Mauritius,8.0,,,,7811480809.0,,58.275,11.6056,,,,,906569216.769304,
2004.0,Mauritius,9.0,,,,7811480809.0,,58.275,15.8737,,,,,1239971029.178233,
2004.0,Mauritius,10.0,,,,7811480809.0,,58.275,31.4747,,,,,2458640150.190323,
2004.0,Mongolia,1.0,,,,4872245665.0,,60.075,0.8154,,,,,39728291.15241,
2004.0,Mongolia,2.0,,,,4872245665.0,,60.075,1.2406,,,,,60445079.71998999,
2004.0,Mongolia,3.0,,,,4872245665.0,,60.075,1.7897,,,,,87198580.666505,
2004.0,Mongolia,4.0,,,,4872245665.0,,60.075,3.6619,,,,,178416764.00663498,
2004.0,Mongolia,5.0,,,,4872245665.0,,60.075,6.7239,,,,,327604926.268935,
2004.0,Mongolia,6.0,,,,4872245665.0,,60.075,8.9983,,,,,438419281.673695,
2004.0,Mongolia,7.0,,,,4872245665.0,,60.075,11.123,,,,,541939885.31795,
2004.0,Mongolia,8.0,,,,4872245665.0,,60.075,13.3961,,,,,652690901.529065,
2004.0,Mongolia,9.0,,,,4872245665.0,,60.075,16.4317,,,,,800592790.935805,
2004.0,Mongolia,10.0,,,,4872245665.0,,60.075,35.8196,,,,,1745218908.22034,
2004.0,Montenegro,1.0,,,,2955825679.0,,49.368,1.9113,,,,,56494696.202727005,
2004.0,Montenegro,2.0,,,,2955825679.0,,49.368,3.6529,,,,,107973356.228191,
2004.0,Montenegro,3.0,,,,2955825679.0,,49.368,4.8917,,,,,144590124.739643,
2004.0,Montenegro,4.0,,,,2955825679.0,,49.368,6.0565,,,,,179019582.248635,
2004.0,Montenegro,5.0,,,,2955825679.0,,49.368,7.2364,,,,,213895369.435156,
2004.0,Montenegro,6.0,,,,2955825679.0,,49.368,8.5484,,,,,252675802.343636,
2004.0,Montenegro,7.0,,,,2955825679.0,,49.368,10.2577,,,,,303199730.674783,
2004.0,Montenegro,8.0,,,,2955825679.0,,49.368,12.501,,,,,369507768.1317899,
2004.0,Montenegro,9.0,,,,2955825679.0,,49.368,16.2177,,,,,479366941.14318305,
2004.0,Montenegro,10.0,,,,2955825679.0,,49.368,28.7265,,,,,849105263.677935,
2004.0,Myanmar,1.0,,,,23370875796.0,,69.584,2.8479,,,,,665579171.794284,
2004.0,Myanmar,2.0,,,,23370875796.0,,69.584,4.4667,,,,,1043906909.1799321,
2004.0,Myanmar,3.0,,,,23370875796.0,,69.584,5.3095,,,,,1240876650.38862,
2004.0,Myanmar,4.0,,,,23370875796.0,,69.584,6.1583,,,,,1439248644.145068,
2004.0,Myanmar,5.0,,,,23370875796.0,,69.584,7.0935,,,,,1657813074.5892599,
2004.0,Myanmar,6.0,,,,23370875796.0,,69.584,7.9637,,,,,1861186435.766052,
2004.0,Myanmar,7.0,,,,23370875796.0,,69.584,8.8984,,,,,2079634011.8312643,
2004.0,Myanmar,8.0,,,,23370875796.0,,69.584,10.7126,,,,,2503628440.522296,
2004.0,Myanmar,9.0,,,,23370875796.0,,69.584,13.9524,,,,,3260798074.5611043,
2004.0,Myanmar,10.0,,,,23370875796.0,,69.584,32.5971,,,,,7618227754.097915,
2004.0,Nepal,1.0,,,,15336032658.0,,40.943,0.1323,,,,,20289571.206534,
2004.0,Nepal,2.0,,,,15336032658.0,,40.943,0.2954,,,,,45302640.471732,
2004.0,Nepal,3.0,,,,15336032658.0,,40.943,0.4955,,,,,75990041.82039,
2004.0,Nepal,4.0,,,,15336032658.0,,40.943,0.8741,,,,,134052261.463578,
2004.0,Nepal,5.0,,,,15336032658.0,,40.943,2.1962,,,,,336809949.234996,
2004.0,Nepal,6.0,,,,15336032658.0,,40.943,4.9432,,,,,758090766.3502561,
2004.0,Nepal,7.0,,,,15336032658.0,,40.943,8.4627,,,,,1297842435.748566,
2004.0,Nepal,8.0,,,,15336032658.0,,40.943,13.4307,,,,,2059736538.1980062,
2004.0,Nepal,9.0,,,,15336032658.0,,40.943,20.7417,,,,,3180953885.824386,
2004.0,Nepal,10.0,,,,15336032658.0,,40.943,48.4282,,,,,7426964567.681556,
2004.0,Netherlands,1.0,,,,674886000000.0,,64.9,2.3525,,,,,15876693150.0,
2004.0,Netherlands,2.0,,,,674886000000.0,,64.9,4.1731,,,,,28163667666.0,
2004.0,Netherlands,3.0,,,,674886000000.0,,64.9,5.3834,,,,,36331812924.0,
2004.0,Netherlands,4.0,,,,674886000000.0,,64.9,6.4093,,,,,43255468398.0,
2004.0,Netherlands,5.0,,,,674886000000.0,,64.9,7.3743,,,,,49768118298.0,
2004.0,Netherlands,6.0,,,,674886000000.0,,64.9,8.3993,,,,,56685699798.0,
2004.0,Netherlands,7.0,,,,674886000000.0,,64.9,9.6264,,,,,64967225904.0,
2004.0,Netherlands,8.0,,,,674886000000.0,,64.9,11.3275,,,,,76447711650.0,
2004.0,Netherlands,9.0,,,,674886000000.0,,64.9,14.2937,,,,,96466180181.99998,
2004.0,Netherlands,10.0,,,,674886000000.0,,64.9,30.6605,,,,,206923422030.0,
2004.0,New Zealand,1.0,,,,140243000000.0,,66.9,1.108,,,,,1553892440.0000002,
2004.0,New Zealand,2.0,,,,140243000000.0,,66.9,2.5907,,,,,3633275401.0,
2004.0,New Zealand,3.0,,,,140243000000.0,,66.9,3.9751,,,,,5574799493.0,
2004.0,New Zealand,4.0,,,,140243000000.0,,66.9,5.4372,,,,,7625292396.0,
2004.0,New Zealand,5.0,,,,140243000000.0,,66.9,7.0095,,,,,9830333085.0,
2004.0,New Zealand,6.0,,,,140243000000.0,,66.9,8.8148,,,,,12362139964.0,
2004.0,New Zealand,7.0,,,,140243000000.0,,66.9,11.1459,,,,,15631344536.999998,
2004.0,New Zealand,8.0,,,,140243000000.0,,66.9,13.9343,,,,,19541880349.0,
2004.0,New Zealand,9.0,,,,140243000000.0,,66.9,17.9464,,,,,25168569752.0,
2004.0,New Zealand,10.0,,,,140243000000.0,,66.9,28.038,,,,,39321332340.0,
2004.0,Niger,1.0,,,,5218763700.0,,79.231,0.0238,,,,,1242065.7606000002,
2004.0,Niger,2.0,,,,5218763700.0,,79.231,0.0683,,,,,3564415.6071,
2004.0,Niger,3.0,,,,5218763700.0,,79.231,0.1615,,,,,8428303.375500001,
2004.0,Niger,4.0,,,,5218763700.0,,79.231,0.2813,,,,,14680382.2881,
2004.0,Niger,5.0,,,,5218763700.0,,79.231,0.4747,,,,,24773471.2839,
2004.0,Niger,6.0,,,,5218763700.0,,79.231,0.7571,,,,,39511259.9727,
2004.0,Niger,7.0,,,,5218763700.0,,79.231,1.2567,,,,,65584203.4179,
2004.0,Niger,8.0,,,,5218763700.0,,79.231,2.1511,,,,,112260825.9507,
2004.0,Niger,9.0,,,,5218763700.0,,79.231,5.0807,,,,,265149727.30590004,
2004.0,Niger,10.0,,,,5218763700.0,,79.231,89.7447,,,,,4683563826.2739,
2004.0,Nigeria,1.0,,,,257401000000.0,,60.249,0.4519,,,,,1163195119.0,
2004.0,Nigeria,2.0,,,,257401000000.0,,60.249,0.9247,,,,,2380187047.0,
2004.0,Nigeria,3.0,,,,257401000000.0,,60.249,1.3903,,,,,3578646103.0,
2004.0,Nigeria,4.0,,,,257401000000.0,,60.249,2.0468,,,,,5268483668.0,
2004.0,Nigeria,5.0,,,,257401000000.0,,60.249,2.9369,,,,,7559609969.0,
2004.0,Nigeria,6.0,,,,257401000000.0,,60.249,4.0325,,,,,10379695325.0,
2004.0,Nigeria,7.0,,,,257401000000.0,,60.249,5.5867,,,,,14380221667.000002,
2004.0,Nigeria,8.0,,,,257401000000.0,,60.249,8.5419,,,,,21986936019.0,
2004.0,Nigeria,9.0,,,,257401000000.0,,60.249,15.53,,,,,39974375300.0,
2004.0,Nigeria,10.0,,,,257401000000.0,,60.249,58.5581,,,,,150729134981.0,
2004.0,North Macedonia,1.0,,,,7003754111.0,,54.325,1.8516,,,,,129681511.11927599,
2004.0,North Macedonia,2.0,,,,7003754111.0,,54.325,3.5062,,,,,245565626.63988203,
2004.0,North Macedonia,3.0,,,,7003754111.0,,54.325,4.6905,,,,,328511086.576455,
2004.0,North Macedonia,4.0,,,,7003754111.0,,54.325,5.8335,,,,,408563996.065185,
2004.0,North Macedonia,5.0,,,,7003754111.0,,54.325,7.0141,,,,,491250317.099651,
2004.0,North Macedonia,6.0,,,,7003754111.0,,54.325,8.3367,,,,,583881968.971737,
2004.0,North Macedonia,7.0,,,,7003754111.0,,54.325,10.1044,,,,,707687330.391884,
2004.0,North Macedonia,8.0,,,,7003754111.0,,54.325,12.421,,,,,869936298.1273099,
2004.0,North Macedonia,9.0,,,,7003754111.0,,54.325,16.3084,,,,,1142200235.4383237,
2004.0,North Macedonia,10.0,,,,7003754111.0,,54.325,29.9336,,,,,2096475740.570296,
2004.0,Pakistan,1.0,,,,176896000000.0,,50.73,0.4811,,,,,851046656.0,
2004.0,Pakistan,2.0,,,,176896000000.0,,50.73,1.0669,,,,,1887303424.0,
2004.0,Pakistan,3.0,,,,176896000000.0,,50.73,2.0573,,,,,3639281408.0,
2004.0,Pakistan,4.0,,,,176896000000.0,,50.73,3.9975,,,,,7071417600.000001,
2004.0,Pakistan,5.0,,,,176896000000.0,,50.73,6.0262,,,,,10660106752.0,
2004.0,Pakistan,6.0,,,,176896000000.0,,50.73,7.9405,,,,,14046426880.0,
2004.0,Pakistan,7.0,,,,176896000000.0,,50.73,9.8964,,,,,17506335744.0,
2004.0,Pakistan,8.0,,,,176896000000.0,,50.73,12.5445,,,,,22190718720.0,
2004.0,Pakistan,9.0,,,,176896000000.0,,50.73,17.0302,,,,,30125742592.0,
2004.0,Pakistan,10.0,,,,176896000000.0,,50.73,38.9595,,,,,68917797120.0,
2004.0,Peru,1.0,,,,101400000000.0,,72.066,0.2547,,,,,258265799.99999997,
2004.0,Peru,2.0,,,,101400000000.0,,72.066,0.6257,,,,,634459800.0,
2004.0,Peru,3.0,,,,101400000000.0,,72.066,1.1854,,,,,1201995600.0,
2004.0,Peru,4.0,,,,101400000000.0,,72.066,2.0805,,,,,2109626999.9999998,
2004.0,Peru,5.0,,,,101400000000.0,,72.066,3.3612,,,,,3408256800.0000005,
2004.0,Peru,6.0,,,,101400000000.0,,72.066,5.2412,,,,,5314576800.0,
2004.0,Peru,7.0,,,,101400000000.0,,72.066,8.1711,,,,,8285495399.999999,
2004.0,Peru,8.0,,,,101400000000.0,,72.066,12.6636,,,,,12840890400.0,
2004.0,Peru,9.0,,,,101400000000.0,,72.066,19.4655,,,,,19738017000.0,
2004.0,Peru,10.0,,,,101400000000.0,,72.066,46.9512,,,,,47608516800.0,
2004.0,Philippines,1.0,,,,170918000000.0,,61.52,0.6582,,,,,1124982276.0,
2004.0,Philippines,2.0,,,,170918000000.0,,61.52,1.7041,,,,,2912613638.0,
2004.0,Philippines,3.0,,,,170918000000.0,,61.52,2.8808,,,,,4923805743.999999,
2004.0,Philippines,4.0,,,,170918000000.0,,61.52,4.1179,,,,,7038232321.999999,
2004.0,Philippines,5.0,,,,170918000000.0,,61.52,5.6979,,,,,9738736722.0,
2004.0,Philippines,6.0,,,,170918000000.0,,61.52,7.5774,,,,,12951140531.999998,
2004.0,Philippines,7.0,,,,170918000000.0,,61.52,10.0305,,,,,17143929990.0,
2004.0,Philippines,8.0,,,,170918000000.0,,61.52,12.5141,,,,,21388849438.0,
2004.0,Philippines,9.0,,,,170918000000.0,,61.52,17.1062,,,,,29237574916.000004,
2004.0,Philippines,10.0,,,,170918000000.0,,61.52,37.713,,,,,64458305340.0,
2004.0,Poland,1.0,,,,315432000000.0,,54.586,1.6324,,,,,5149111968.000001,
